id,color,outline,name,style_url,coordinates,name2,value,radius,coordinates5,coordinates6,created_at,updated_at,type,address,street,city,state,country,coords,contact_person,contact_phone,contact_email,operating_hours,capacity,notes,facilities
374,null,null,TOTAL PELLISSIER,#Style828008,"26.178865,-29.169824,0 26.179147,-29.169353,0 26.179773,-29.169691,0 26.179309,-29.170097,0",Comment2,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
375,null,null,TOTAL PELLISSIER,#Style828008,"26.178865,-29.169824,0 26.179147,-29.169353,0 26.179773,-29.169691,0 26.179309,-29.170097,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
376,null,null,TOTAL DIENSSTASIE,#Style828009,"27.622744,-28.320036,0 27.6225,-28.3195,0 27.623017,-28.319355,0 27.623309,-28.319807,0",Comment1,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
377,null,null,TOTAL DIENSSTASIE,#Style828009,"27.622744,-28.320036,0 27.6225,-28.3195,0 27.623017,-28.319355,0 27.623309,-28.319807,0",Comment2,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
378,null,null,TOTAL DIENSSTASIE,#Style828009,"27.622744,-28.320036,0 27.6225,-28.3195,0 27.623017,-28.319355,0 27.623309,-28.319807,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
379,null,null,N12 HALFWAY STOP,#Style828010,"23.671702,-29.946157,0 23.6713,-29.946077,0 23.671112,-29.945812,0 23.671543,-29.945112,0 23.67244,-29.945431,0",Comment1,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
380,null,null,N12 HALFWAY STOP,#Style828010,"23.671702,-29.946157,0 23.6713,-29.946077,0 23.671112,-29.945812,0 23.671543,-29.945112,0 23.67244,-29.945431,0",Comment2,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
381,null,null,N12 HALFWAY STOP,#Style828010,"23.671702,-29.946157,0 23.6713,-29.946077,0 23.671112,-29.945812,0 23.671543,-29.945112,0 23.67244,-29.945431,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
382,null,null,PETROPORT VENTERSBURG,#Style828011,"27.140741,-28.088287,0 27.140325,-28.088044,0 27.140499,-28.087814,0 27.141096,-28.087823,0",Comment1,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
383,null,null,PETROPORT VENTERSBURG,#Style828011,"27.140741,-28.088287,0 27.140325,-28.088044,0 27.140499,-28.087814,0 27.141096,-28.087823,0",Comment2,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
384,null,null,PETROPORT VENTERSBURG,#Style828011,"27.140741,-28.088287,0 27.140325,-28.088044,0 27.140499,-28.087814,0 27.141096,-28.087823,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
385,null,null,PARK MOTORS WELKOM PTY LTD,#Style828012,"26.732093,-27.978978,0 26.73211,-27.978833,0 26.73249,-27.97869,0 26.732744,-27.978773,0 26.73257,-27.979139,0",Comment1,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
386,null,null,PARK MOTORS WELKOM PTY LTD,#Style828012,"26.732093,-27.978978,0 26.73211,-27.978833,0 26.73249,-27.97869,0 26.732744,-27.978773,0 26.73257,-27.979139,0",Comment2,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
387,null,null,PARK MOTORS WELKOM PTY LTD,#Style828012,"26.732093,-27.978978,0 26.73211,-27.978833,0 26.73249,-27.97869,0 26.732744,-27.978773,0 26.73257,-27.979139,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
388,null,null,TOTAL ALBERTON NORTH,#Style828015,"28.13412,-26.254161,0 28.133813,-26.254026,0 28.133791,-26.253751,0 28.134407,-26.253631,0 28.134479,-26.254059,0",Comment1,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
389,null,null,TOTAL ALBERTON NORTH,#Style828015,"28.13412,-26.254161,0 28.133813,-26.254026,0 28.133791,-26.253751,0 28.134407,-26.253631,0 28.134479,-26.254059,0",Comment2,null,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
390,null,null,TOTAL ALBERTON NORTH,#Style828015,"28.13412,-26.254161,0 28.133813,-26.254026,0 28.133791,-26.253751,0 28.134407,-26.253631,0 28.134479,-26.254059,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
391,null,null,049 - GAME GATEWAY,#Style828022,"31.06654,-29.728071,0 31.067372,-29.727242,0 31.067503,-29.727286,0 31.067719,-29.727217,0 31.068023,-29.72723,0 31.068067,-29.72773,0 31.068465,-29.727968,0 31.068629,-29.72809,0 31.068728,-29.728239,0 31.068388,-29.728679,0 31.067865,-29.729064,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
392,null,null,058 - GAME PIETERMARITZBURG CBD,#Style828023,"30.38021,-29.602674,0 30.38086,-29.602189,0 30.382074,-29.603176,0 30.382101,-29.603275,0 30.381805,-29.603522,0 30.381387,-29.603765,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
393,null,null,194 - GAME RICHARDSBAY,#Style828024,"32.049216,-28.754322,0 32.049736,-28.75277,0 32.050428,-28.751463,0 32.05153,-28.751757,0 32.052289,-28.7519,0 32.052574,-28.752755,0 32.053181,-28.753166,0 32.052239,-28.755317,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
394,null,null,231 - GAME PMB LIBERTY MALL,#Style828028,"30.378651,-29.584472,0 30.378388,-29.585184,0 30.377891,-29.585558,0 30.377481,-29.584981,0 30.37702,-29.584537,0 30.375347,-29.582555,0 30.374872,-29.581973,0 30.374483,-29.581168,0 30.374692,-29.580808,0 30.377107,-29.579583,0 30.377994,-29.580263,0 30.378666,-29.58113,0 30.379054,-29.581488,0 30.379544,-29.582388,0 30.379606,-29.584181,0 30.379636,-29.584174,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
395,null,null,242 - GAME PINETOWN,#Style828029,"30.855643,-29.811483,0 30.856384,-29.809946,0 30.857968,-29.810461,0 30.859639,-29.811078,0 30.858971,-29.812527,0 30.857264,-29.812019,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
396,null,null,Merite Pack House,#Style828099,null,landmark_type,2,250.00,"30.572304,-23.728869",null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
397,null,null,Cambridge Food Berea,#Style828110,"31.011362,-29.857753,0 31.011648,-29.856947,0 31.01196,-29.856201,0 31.013234,-29.85656,0 31.012533,-29.858324,0 31.012294,-29.858362,0 31.011947,-29.858229,0 31.011633,-29.858077,0 31.01131,-29.857994,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
398,null,null,245 - GAME LADYSMITH,#Style828112,"29.779077,-28.563273,0 29.779709,-28.562412,0 29.780959,-28.563097,0 29.780221,-28.564002,0 29.779869,-28.563948,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
399,null,null,450 - GAME WATERCREST,#Style828114,"30.812762,-29.750465,0 30.811432,-29.748703,0 30.812773,-29.747962,0 30.81353,-29.747656,0 30.814286,-29.747556,0 30.814838,-29.748383,0 30.81509,-29.749285,0 30.81398,-29.750043,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
400,null,null,556 - GAME EMPANGENI,#Style828115,"31.892582,-28.740505,0 31.89178,-28.739768,0 31.892525,-28.739096,0 31.89328,-28.738456,0 31.894083,-28.739116,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.932654+00,2025-10-22 02:54:54.932654+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
401,null,null,363 - GAME QUEENSTOWN,#Style828116,"26.874107,-31.904266,0 26.870673,-31.903047,0 26.871687,-31.90137,0 26.87353,-31.902004,0 26.873767,-31.902061,0 26.873849,-31.901868,0 26.874078,-31.901527,0 26.875308,-31.902019,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
402,null,null,364 - GAME KING WILLIAMS TOWN,#Style828117,"27.385069,-32.876239,0 27.385102,-32.874016,0 27.385273,-32.873078,0 27.385509,-32.872328,0 27.385713,-32.872187,0 27.385949,-32.872109,0 27.386447,-32.871905,0 27.387058,-32.871984,0 27.38707,-32.872438,0 27.386654,-32.872387,0 27.386813,-32.873236,0 27.386875,-32.87413,0 27.38669,-32.874278,0 27.387181,-32.87502,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
403,null,null,Cambridge Food Botshabelo,#Style828119,"26.704922,-29.233593,0 26.70577,-29.229561,0 26.710446,-29.230416,0 26.711514,-29.231622,0 26.709664,-29.234439,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
404,null,null,Cambridge Food Empangeni,#Style828120,"31.886577,-28.742162,0 31.887479,-28.741292,0 31.887969,-28.741699,0 31.887078,-28.74255,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
405,null,null,Cambridge Food Jozini,#Style828128,"32.073309,-27.426867,0 32.072596,-27.426451,0 32.073269,-27.425805,0 32.073942,-27.426178,0",Comment1,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
406,null,null,Cambridge Food Jozini,#Style828128,"32.073309,-27.426867,0 32.072596,-27.426451,0 32.073269,-27.425805,0 32.073942,-27.426178,0",Comment2,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
407,null,null,Cambridge Food Jozini,#Style828128,"32.073309,-27.426867,0 32.072596,-27.426451,0 32.073269,-27.425805,0 32.073942,-27.426178,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
408,null,null,Cambridge food Kwamashu,#Style828130,"30.972984,-29.749534,0 30.972512,-29.749077,0 30.973153,-29.748653,0 30.973566,-29.749062,0",Comment1,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
409,null,null,Cambridge food Kwamashu,#Style828130,"30.972984,-29.749534,0 30.972512,-29.749077,0 30.973153,-29.748653,0 30.973566,-29.749062,0",Comment2,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
410,null,null,Cambridge food Kwamashu,#Style828130,"30.972984,-29.749534,0 30.972512,-29.749077,0 30.973153,-29.748653,0 30.973566,-29.749062,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
411,null,null,Cambridge food Ladysmith,#Style828133,"29.783241,-28.562474,0 29.782059,-28.561822,0 29.78231,-28.561463,0 29.783549,-28.562086,0",Comment1,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
412,null,null,Cambridge food Ladysmith,#Style828133,"29.783241,-28.562474,0 29.782059,-28.561822,0 29.78231,-28.561463,0 29.783549,-28.562086,0",Comment2,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
413,null,null,Cambridge food Ladysmith,#Style828133,"29.783241,-28.562474,0 29.782059,-28.561822,0 29.78231,-28.561463,0 29.783549,-28.562086,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
414,null,null,Cambridge food Lemo Mall,#Style828134,"26.257536,-29.159693,0 26.25613,-29.160052,0 26.254912,-29.157795,0 26.255913,-29.157314,0 26.256591,-29.156513,0 26.257567,-29.156932,0 26.256736,-29.158321,0 26.256996,-29.15926,0 26.257223,-29.159251,0",Comment1,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
415,null,null,Cambridge food Lemo Mall,#Style828134,"26.257536,-29.159693,0 26.25613,-29.160052,0 26.254912,-29.157795,0 26.255913,-29.157314,0 26.256591,-29.156513,0 26.257567,-29.156932,0 26.256736,-29.158321,0 26.256996,-29.15926,0 26.257223,-29.159251,0",Comment2,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
416,null,null,Cambridge food Lemo Mall,#Style828134,"26.257536,-29.159693,0 26.25613,-29.160052,0 26.254912,-29.157795,0 26.255913,-29.157314,0 26.256591,-29.156513,0 26.257567,-29.156932,0 26.256736,-29.158321,0 26.256996,-29.15926,0 26.257223,-29.159251,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
417,null,null,Cambridge food Manguzi,#Style828135,"32.757635,-26.989415,0 32.756755,-26.989242,0 32.756927,-26.988467,0 32.757482,-26.988662,0 32.758037,-26.988761,0",Comment1,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
418,null,null,Cambridge food Manguzi,#Style828135,"32.757635,-26.989415,0 32.756755,-26.989242,0 32.756927,-26.988467,0 32.757482,-26.988662,0 32.758037,-26.988761,0",Comment2,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
419,null,null,Cambridge food Manguzi,#Style828135,"32.757635,-26.989415,0 32.756755,-26.989242,0 32.756927,-26.988467,0 32.757482,-26.988662,0 32.758037,-26.988761,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
420,null,null,Cambridge food Pietermaritzburg,#Style828136,"30.384596,-29.596075,0 30.383861,-29.595444,0 30.384612,-29.594791,0 30.385331,-29.59547,0",Comment1,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
421,null,null,Cambridge food Pietermaritzburg,#Style828136,"30.384596,-29.596075,0 30.383861,-29.595444,0 30.384612,-29.594791,0 30.385331,-29.59547,0",Comment2,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
4948,null,null,MAIN ROAD/ R536 SPLIT,#Style1173506,null,Comment1,null,142.40,"30.779605,-25.100384",null,2025-10-22 02:55:06.457153+00,2025-10-22 02:55:06.457153+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
422,null,null,Cambridge food Pietermaritzburg,#Style828136,"30.384596,-29.596075,0 30.383861,-29.595444,0 30.384612,-29.594791,0 30.385331,-29.59547,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
423,null,null,Cambridge food Nongoma,#Style828137,"31.645264,-27.909505,0 31.645135,-27.908863,0 31.646487,-27.908725,0 31.646604,-27.909335,0",Comment1,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
424,null,null,Cambridge food Nongoma,#Style828137,"31.645264,-27.909505,0 31.645135,-27.908863,0 31.646487,-27.908725,0 31.646604,-27.909335,0",Comment2,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
425,null,null,Cambridge food Nongoma,#Style828137,"31.645264,-27.909505,0 31.645135,-27.908863,0 31.646487,-27.908725,0 31.646604,-27.909335,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
426,null,null,Cambridge food Mitchelles Plain,#Style828138,"18.6212,-34.049765,0 18.620803,-34.048955,0 18.621973,-34.048603,0 18.622391,-34.049375,0",Comment1,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
427,null,null,Cambridge food Mitchelles Plain,#Style828138,"18.6212,-34.049765,0 18.620803,-34.048955,0 18.621973,-34.048603,0 18.622391,-34.049375,0",Comment2,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
428,null,null,Cambridge food Mitchelles Plain,#Style828138,"18.6212,-34.049765,0 18.620803,-34.048955,0 18.621973,-34.048603,0 18.622391,-34.049375,0",landmark_type,2,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
429,null,null,Cambridge food Kimberley,#Style828140,"24.764925,-28.742063,0 24.764941,-28.741299,0 24.765126,-28.741263,0 24.765311,-28.741284,0 24.765675,-28.741335,0 24.766398,-28.741479,0 24.766268,-28.742019,0 24.766109,-28.742082,0 24.765575,-28.742088,0",Comment1,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
430,null,null,Cambridge food Kimberley,#Style828140,"24.764925,-28.742063,0 24.764941,-28.741299,0 24.765126,-28.741263,0 24.765311,-28.741284,0 24.765675,-28.741335,0 24.766398,-28.741479,0 24.766268,-28.742019,0 24.766109,-28.742082,0 24.765575,-28.742088,0",Comment2,null,null,null,null,2025-10-22 02:54:55.180872+00,2025-10-22 02:54:55.180872+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
